cell,prob
8048,2.8443802868594048e-11
9024,0.12129945414031451
9025,0.020527458117600816
9026,0.04301063020990481
9027,0.07777537850951366
9028,0.02362148136476816
9029,0.0010308839823005567
9030,0.0012750839970061545
9031,0.02538772149904711
9032,0.006453194194812051
9033,0.004579962094614309
9034,0.0025852062360618433
9035,0.0001623822048102408
9036,7.088406369204492e-06
9037,3.5110315267372627e-06
9038,9.483702488877199e-07
9039,6.45548948741137e-08
9040,5.707327277448826e-09
9041,1.658689074979236e-09
9042,2.668865461963321e-09
9043,7.575722271724317e-10
9044,1.388812731484279e-09
9045,3.1519337140295534e-09
9046,3.552675009732553e-08
9047,6.277568465051786e-10
9048,2.1843249431441336e-10
10024,0.866147167403517
10025,0.9244333856619038
10026,0.23929795919360386
10027,0.388747699492877
10028,0.1496169048075522
10029,0.007204299853439289
10030,0.015737457067011795
10031,0.012014134422133282
10032,0.34353040512122246
10033,0.00892934220867625
10034,0.0026633055731897226
10035,0.0005153859806801275
10036,5.836449222362816e-05
10037,1.2185410190435064e-05
10038,4.526761746670438e-06
10039,2.7479677277009174e-06
10040,4.247605855933756e-08
10041,7.319306383202218e-09
10042,1.5124927865706184e-08
10043,2.8289282250071324e-08
10044,2.2316553494050595e-08
10045,1.0512403170181983e-09
10046,4.995509006455734e-09
10047,1.1689258450076068e-09
11022,0.9999999999999791
11023,0.9665549656368861
11024,0.9996226079369744
11025,0.9999992599680282
11026,0.9999998879975966
11027,0.9998593905707388
11028,0.5359607865931139
11029,0.0892629366546891
11030,0.017231297514093136
11031,0.03764383197577981
11032,0.6149644600171371
11033,0.22155830135591226
11034,0.004166910930383905
11035,0.0002916137025832377
11036,0.0001240237535151678
11037,0.000598284871673127
11038,0.00012006450165957805
11039,3.998388880099846e-06
11040,1.3983169713238652e-06
11041,3.555855601078406e-07
11042,8.003445906012985e-09
11043,7.1122880918039755e-09
11044,8.495883030423812e-08
11045,1.8717781213872797e-07
11046,3.9606362634003744e-09
12022,0.7030403594894807
12023,0.9173611026330861
12024,0.654957007403289
12025,0.2510039303756595
12026,0.4880266139560169
12027,1.0
12028,0.739725329527206
12029,0.06560085024929574
12030,0.016452996952135868
12031,0.042350612570624335
12032,0.03981022569687198
12033,0.02585686278051047
12034,0.05321716336708271
12035,0.016726224476903306
12036,0.0001803614859334779
12037,2.487603505019198e-05
12038,1.890705579066232e-05
12039,2.2731959406829816e-05
12040,1.5332425230552005e-06
12041,1.052473781792962e-06
12042,9.458396010852965e-08
12043,3.2539957284249965e-08
12044,1.2047677189208628e-08
12045,5.190572938129634e-08
13022,0.9435451505845969
13023,0.690077574247455
13024,0.5916609295764961
13025,0.32485941055723133
13026,0.03233084823920407
13027,0.434902060002325
13028,1.0
13029,0.7324247538287207
13030,0.06424492798991588
13031,0.014211359378237365
13032,0.006813824310431649
13033,0.0033035087892812065
13034,0.0007302462088246697
13035,0.0008176634841253749
13036,0.002510183121103071
13037,0.014016008356530829
13038,0.0018031042406077002
13039,1.0442801202881213e-05
13040,2.151681472306599e-05
13041,5.386284280817222e-07
13042,5.281539561252657e-08
13043,4.901494132791839e-08
13044,1.6370424238409953e-08
13045,6.109060812775624e-09
14022,0.9999999999999992
14023,0.9763805058305189
14024,0.561628430932777
14025,0.9998861135779102
14026,0.17245080638807975
14027,0.07175778321483006
14028,0.3472541557215506
14029,1.0
14030,0.8614447131271388
14031,0.10074175026407328
14032,0.013531572930271185
14033,0.006180766975318663
14034,0.0016298278380434406
14035,0.0009793957251030827
14036,0.00042720283668395975
14037,0.0004686539641131082
14038,0.0017838546468734728
14039,0.000497959639787604
14040,3.0368297273986045e-05
14041,4.771580823459409e-06
14042,1.433013636864544e-06
14043,4.20126348854577e-06
15022,1.0
15023,0.9924599964623643
15024,0.7626233400248295
15025,0.7033545688060947
15026,0.41269031799498346
15027,0.09010108505214631
15028,0.03651622384905562
15029,0.9949616577643109
15030,0.9999999999999989
15031,0.9847337867628995
15032,0.01675587474812268
15033,0.009649777025278472
15034,0.002953209717892147
15035,0.0016103337657729089
15036,0.0003216677269312074
15037,0.0004051447846781242
15038,8.872651674474152e-05
15039,0.0010148314940959802
15040,4.725706312846967e-05
15041,4.3726519993736446e-06
15042,1.0374982665206645e-05
15043,4.686829669364734e-06
16022,0.844460209461009
16023,0.9444852554271019
16024,0.8768201314474627
16025,0.548286375880159
16026,0.5311008674937641
16027,0.5693189522315014
16028,0.8587977869762209
16029,0.9999999999998377
16030,0.9999999999999554
16031,0.9999999998074471
16032,0.7587223624089001
16033,0.15283981237647937
16034,0.001468164601144628
16035,0.0013829027646666825
16036,0.0015639873301078744
16037,0.001013802632636951
16038,0.00033306431386526114
16039,0.00017698572455204786
16040,0.00015205091121106573
16041,0.0001838120920083508
16042,1.4166698493744967e-05
16043,2.4318772621878537e-05
17023,0.9583128117281646
17024,0.9297193325171479
17025,0.7600397402824708
17026,0.7314457947297206
17027,0.5213489059255483
17028,0.9582659928210693
17029,0.986553560755339
17030,0.9999881043258542
17031,0.9999999999913971
17032,0.9996280853022067
17033,0.9998484221050691
17034,0.012483561869528148
17035,0.005204941491842363
17036,0.004048439663069003
17037,0.0021317532353886115
17038,0.0007477371521280585
17039,0.0003162573820618686
17040,0.00010129391115965003
17041,2.5974585710408782e-05
17042,0.006418991123371076
17043,0.0010555237944592788
17044,0.00022041836799613357
18025,0.8017491143171299
18026,0.536233659401186
18027,0.5767320208710482
18028,0.7563945563576204
18029,0.9917459884925975
18030,0.9625065493002911
18031,0.9975251876547188
18032,0.9999991945769652
18033,0.8648352815997323
18034,0.2292377303416504
18035,0.008164634175605312
18036,0.0035961589099162694
18037,0.003572394201038276
18038,0.001304647640801071
18039,0.0020378681088137895
18040,0.0005600072122767807
18041,3.384043219856192e-05
18042,5.639495127984784e-05
18043,0.002225032004894101
18044,0.0004488834186262558
18045,0.0011739004659295782
19027,0.15610497624078734
19028,0.5645396667035222
19029,0.5604977709280076
19030,0.713705614954057
19031,0.794814471712564
19032,0.8428235802546131
19033,0.9999999999999993
19034,0.37140349214120083
19035,0.18178862608004331
19036,0.05359334278567296
19037,0.010737370137271496
19038,0.005649481804548495
19039,0.004307969229597308
19040,0.002095925564342016
19041,0.0013428897110485671
19043,0.0001913545941121253
19044,3.1371034969196465e-05
19045,6.645977399744041e-06
20029,0.14266010560591158
20030,0.25341052479271486
20031,0.5159444044489685
20032,0.9058963871932948
20033,0.48089551752974924
20034,0.9998480062927517
20035,0.31444450854155115
20036,0.6793964216965416
20037,0.01614877338297116
20038,0.014220601981678849
20039,0.005800773612299914
20040,0.001292228561124098
20041,0.000723055017273655
21029,0.08157372918665506
21030,0.0533927191301119
21031,0.3272405748456707
21032,0.3305918225563246
21033,0.7232230520085112
21034,0.40645949299748896
21035,0.9999999847502018
21036,0.9999999999999996
21037,0.9019016088705254
21038,0.007283782225584345
21039,0.0313568834704504
21040,0.049704129504767214
21041,0.004978471275388419
21042,0.051197335952882894
22027,0.11239909411732507
22028,0.13098263718477887
22029,0.17248516030298477
22030,0.06529373695611851
22031,0.6226715583770623
22032,0.13298439243377336
22033,0.22547800469318535
22034,0.7727495030039384
22035,0.9878887988477746
22036,0.9998444408762618
22037,1.0
22038,0.2664785235001108
22039,0.010908890710473629
22040,0.016217251501001173
22041,0.009795902779417553
22042,0.0709881886734054
23026,0.07016112615176273
23027,0.25659290933183976
23028,0.08660257662977566
23029,0.09529561465243752
23030,0.07183152819061489
23031,0.23052097126947324
23032,0.3601196715945717
23033,0.33474496703087
23034,0.4414177139253913
23035,0.7786328876648662
23036,0.999891946389888
23037,1.0
23038,1.0
23039,1.0
23040,0.9561377793132574
23041,1.0
23042,0.01188241545655866
24026,0.03674771673811239
24027,0.03770698145110396
24028,0.03802252286853014
24029,0.052167118570837334
24030,0.1387258008960165
24031,0.01662049286268552
24032,0.17230331656139608
24033,0.3986733426103235
24034,0.3042822966107189
24035,0.9972767189040738
24036,0.9999999565970134
24037,0.9999999981550076
24038,1.0
24039,1.0
24040,0.9985062814186488
24041,0.09452644348162365
24042,0.014933618141055094
24044,0.00327699786168012
25026,0.01689444629516812
25027,0.021240562645920447
25028,0.026399878311939684
25029,0.030950491219302823
25030,0.021797965839182698
25031,0.0323656389887107
25032,0.024478516992761157
25033,0.16559828610413796
25034,0.45343992088115337
25035,0.9304224712890149
25036,0.9999357179362518
25037,1.0
25038,1.0
25039,1.0
25040,1.0
25041,0.6023630840979324
25042,0.06104495640906127
25043,0.11980612838647398
25044,0.009131272605311325
26026,0.01137949613953948
26027,0.008302550750503457
26028,0.014581437874720327
26029,0.020372199745371522
26030,0.013096687696724119
26031,0.10855808029372327
26032,0.017812048821705062
26033,0.03130539552293066
26034,0.2917503641133399
26035,0.4894390201382667
26036,0.9538092806728031
26037,0.99999574855589
26038,0.9999988822158655
26039,0.9999999711830009
26040,0.9999999986926806
26041,0.9999999970517454
26042,1.0
26043,0.08125777194792683
26044,0.0048064665586111666
26045,0.00148444158350991
26046,0.0014591692959839975
26047,0.0016770164826406253
27025,0.002598707904930775
27026,0.0047276067625505735
27027,0.00900247135377985
27028,0.02106530829740283
27029,0.01589329533854722
27030,0.013483544905133371
27031,0.017593709662189094
27032,0.04012860070349977
27033,0.049836682527408915
27034,0.048749131128270284
27035,0.23780353069524118
27036,0.7525233025455754
27037,0.8343674061416
27038,0.7963113443041376
27039,0.9360414043598104
27040,0.9934934300985292
27041,0.9937078377550413
27042,0.9999999874695933
27043,0.9999999205100522
27044,0.9999999985738269
27045,0.2931346862573877
27046,0.254034788141534
27047,0.02438091607715509
27048,0.0020070431486745033
28024,0.0010095555288853753
28025,0.00219477705328186
28026,0.004192030261606305
28027,0.007206393500640118
28028,0.01299575263788777
28029,0.011456162015190063
28030,0.013924278488069652
28031,0.014783519847834214
28032,0.03093929334606116
28033,0.04124913805258279
28034,0.04035875164716807
28035,0.11005750383395962
28036,0.21808936212373553
28037,0.6245722508568713
28038,0.281392610431323
28039,0.4127112904680982
28040,0.9206972396523069
28041,0.9996970557247209
28042,0.9999883924329106
28043,0.9977843364443153
28044,0.9964404416362691
28045,0.9982075556079782
28046,0.9999999999999912
28047,0.004432742821924518
28048,0.04284394301701333
28049,0.013296647016688645
28050,0.007780494615345912
29023,0.00039225561924005614
29024,0.0016095244446994172
29025,0.002553343402414643
29026,0.0033977540670360185
29027,0.0040897745248137385
29028,0.005896050938088204
29029,0.0078309108801764
29030,0.008785356358042784
29031,0.012121831821529816
29032,0.0302263985819603
29033,0.059857912055802265
29034,0.03782474889345733
29035,0.05732293711029757
29036,0.10370345273121861
29037,0.09822166358294693
29038,0.039669852633916536
29039,0.2715316929161907
29040,0.24670553178404697
29041,0.942732001372918
29042,0.994633821908462
29043,0.9999528077019518
29044,0.9999999863714456
29045,0.9938202467883248
29046,0.9999978499636691
29047,0.9999919049568096
29048,0.9999999999998463
29049,0.8613041142907109
29050,0.31050482600818397
30022,8.691985034525729e-05
30023,0.00012776402416503352
30024,0.00012730206166411406
30025,0.0007452350392816998
30026,0.002418539197232561
30027,0.00187690560641951
30028,0.005031364142832451
30029,0.004902164366871187
30030,0.005508281232634693
30031,0.012905949476017642
30032,0.026245897243836858
30033,0.03504531730317739
30034,0.026738934905065848
30035,0.04232138949576314
30036,0.05716865026717932
30037,0.14285071953516137
30038,0.0801759336426705
30039,0.03808927236460824
30040,0.13888007832196525
30041,0.6846771604017279
30042,0.9807265838444911
30043,0.9999398442221321
30044,0.994876708277355
30045,0.9991380014540231
30046,0.9684072228733362
30047,0.9659961033391019
30048,0.9844019667043395
30049,0.6904390139529912
31021,2.683897302957483e-06
31022,1.4819063749449413e-05
31023,2.0264821744553352e-05
31024,0.00026031088178013473
31025,0.000496011480867975
31026,0.0019129847894439056
31027,0.0037217880622104627
31028,0.004531631923428425
31029,0.006198547494829398
31030,0.008779702105798703
31031,0.012947221927257835
31032,0.021286760691194062
31033,0.03307094279302436
31034,0.04576621638296652
31035,0.03932557847487461
31036,0.041009527101080856
31037,0.07202562921792333
31038,0.05662904244780653
31039,0.045182870614121295
31040,0.01987519586694453
31041,0.039877600046388295
31042,0.26759060902795284
31043,0.5949330920805844
31044,0.8280397684405298
31045,0.9089734848122938
31046,0.9457882880400688
31047,0.9997982575258794
31048,0.9999925849610569
31049,0.9999973778884003
32021,6.013092876733239e-06
32022,9.803438591804436e-06
32023,8.263590045021196e-06
32024,3.658736680856034e-05
32025,0.00046894862958524186
32026,0.000454857442747314
32027,0.0009205887220488096
32028,0.0020198155030575204
32029,0.0037601360973119613
32030,0.006899006827776555
32031,0.011783658285233312
32032,0.019072639732539254
32033,0.027005942816088035
32034,0.03429226693617138
32035,0.033896354090477976
32036,0.0685458938357365
32037,0.052673806288198066
32038,0.07610589708517534
32039,0.06525839313301729
32040,0.03832029596383413
32041,0.02767287583094402
32042,0.03191323513965283
32043,0.13245545264375846
32044,0.542053027634976
32045,0.9484751072408621
32046,0.9938839720416607
32047,0.9978206755367662
32048,0.999795881143685
33020,5.777385906235999e-06
33021,1.9415436435243905e-06
33022,3.263368725248128e-07
33023,1.3969805690017267e-07
33024,1.4951961579967588e-07
33025,5.831388199983856e-06
33026,1.2252141784463433e-06
33027,2.4687353178398652e-06
33028,3.762652087313523e-05
33029,0.00020184335781781026
33030,0.004785174729281305
33031,0.013202631083383709
33032,0.013686032431653339
33033,0.015760456239630072
33034,0.015731177992426848
33035,0.03328781822240623
33036,0.05114856823172953
33037,0.04842050875631765
33038,0.08481501851266382
33039,0.09426719653261273
33040,0.04227425650240002
33041,0.043748265068242254
33042,0.021053358247492437
33043,0.03287225543093708
33044,0.03218997252369127
33045,0.08341840365676512
33046,0.2048234563702085
33047,0.40401837576911337
33048,0.5702499217981982
33105,0.0793884894774366
33106,0.1187411153592478
33107,0.015291834202004528
33110,0.15128660227644664
33111,0.46941978921915584
33112,0.06248420972384017
34018,5.722388792706035e-06
34019,1.023453825910181e-06
34020,1.855046308785191e-07
34021,9.791017319127349e-08
34022,6.820449460764877e-08
34023,6.144876685265643e-08
34024,1.57176666681913e-07
34025,5.751487855976123e-07
34026,1.390255246258576e-06
34027,3.910316906052813e-06
34028,4.594290585746563e-06
34029,4.474739694448893e-06
34030,0.00041173663314486575
34031,0.0020906249186138925
34032,0.006684225537852528
34033,0.007058282263234683
34034,0.009058405983654483
34035,0.024759656379509387
34036,0.04756848196937691
34037,0.11054907180339901
34038,0.05525825154246722
34039,0.09291856508177687
34040,0.05323320920667807
34041,0.07993810405345658
34042,0.08014628805557755
34043,0.04308571570444597
34044,0.04001369367790242
34045,0.0461944398289742
34046,0.03744070201481331
34047,0.04903538217452186
34104,0.40106485918905166
34105,0.771317237315615
34106,0.007279460904273005
34107,1.0
34108,0.14758390127404553
34109,0.12660133955615804
34110,0.21093547675646307
34111,0.15903522632460987
34112,0.6658437510926662
34113,0.08000241143922682
35017,5.961467208770443e-08
35018,1.1290352608384069e-07
35019,1.0291957486252556e-07
35020,3.4750955224538416e-08
35021,3.44213478831179e-08
35022,1.0827040475280825e-07
35023,3.811109283713421e-07
35024,7.920942833861133e-07
35025,1.3595716094050303e-06
35026,1.5936740805910787e-06
35027,6.284875663231659e-06
35028,5.1402271240563735e-06
35029,6.319857614012214e-06
35030,0.001429432277360032
35031,0.006315163313855066
35032,0.007916295641025695
35033,0.01389847009491818
35034,0.013183326563070641
35035,0.024925632871558245
35036,0.0747902590273759
35037,0.016021743468393912
35038,0.06685300149851203
35039,0.06801169057090939
35040,0.09437017673645542
35041,0.12975824516271073
35042,0.12816354885249148
35043,0.09048441866952173
35044,0.05956214756387357
35045,0.06150977270768876
35046,0.03553250529781815
35047,0.04010955129363869
35048,0.05432081793088428
35049,0.051511834070427254
35050,0.22420768904117905
35102,0.1286358231379885
35103,0.2568636039485992
35104,0.4548336107146922
35105,0.7029307643357394
35106,0.7996106358942161
35107,0.9991641233655614
35108,0.7369048853935889
35109,0.28906743387909317
35110,0.052815533556483496
35111,0.4952416162028799
35112,0.7588453623470515
35113,0.3200794255602114
36017,3.2739025601635774e-08
36018,3.063400089153845e-08
36019,1.8667984824638495e-08
36020,6.812390762611642e-09
36021,2.760001760471198e-08
36022,9.377062537563319e-08
36023,6.842239452797827e-08
36024,2.2595896509436386e-07
36025,7.264663100969848e-06
36026,1.099770010337675e-05
36027,3.583434761256221e-05
36028,1.1017539019886335e-05
36029,3.4659023328775795e-05
36030,0.0009082503281396814
36031,0.00345205199030707
36032,0.012993618939182716
36033,0.030488002182595397
36034,0.02217748725030888
36035,0.023679443910449627
36036,0.08118038907730363
36037,0.041106642761206014
36038,0.033980024557578314
36039,0.045231564608431585
36040,0.14298778899986242
36041,0.05822258776735123
36042,0.12894675909748976
36043,0.09932368685227899
36044,0.07393694448978838
36045,0.03669680009667087
36046,0.029819757254543666
36047,0.0345071186347109
36048,0.05613605873692984
36049,0.05002568593958834
36050,0.04675265865725009
36051,0.16898673417968324
36052,0.11602988026703576
36101,0.6467608513029679
36102,0.3900615395871533
36103,0.015925179884981766
36104,0.3897155186525926
36105,0.6502819366210151
36106,1.0
36107,1.0
36108,1.0
36109,0.4742480104995953
36110,0.9372211268867036
36111,0.40852534747682334
36112,0.510744944691546
36113,0.508326254836063
36114,0.0495099318693788
37016,2.2923796194618262e-08
37017,2.0815262069540097e-08
37018,2.958238765060628e-08
37019,2.147529454266106e-08
37020,4.9542684177339424e-08
37021,1.9346597845970592e-07
37022,2.164244010671723e-07
37023,4.7102595002179726e-07
37024,3.929490498655319e-06
37025,2.4375822826772087e-05
37026,0.0001074096058427676
37027,8.319211897411805e-05
37028,3.862560531542325e-05
37029,7.609257757479337e-05
37030,0.002244993224456149
37031,0.0039724493367038205
37032,0.009220002663876903
37033,0.03290620256189969
37034,0.03555157286512034
37035,0.02808592372423402
37036,0.04013841479343805
37037,0.0649143505375599
37038,0.06817213348744777
37039,0.052702975134584995
37040,0.08891497717063646
37041,0.09534710101765642
37042,0.059218749959831896
37043,0.13982211162800473
37044,0.09517480819537294
37045,0.046467793042699546
37046,0.03188283976190842
37047,0.027449810961695076
37048,0.06153578720712016
37049,0.04427046901891152
37050,0.043505583701811124
37051,0.03440170481808158
37052,0.04426392625053588
37053,0.06809026842815769
37099,0.362095745054423
37100,0.12819896514343554
37101,0.050277491419118636
37102,0.8701120243391292
37103,0.8604122478116653
37104,1.0
37105,0.999999999994658
37106,1.0
37107,1.0
37108,1.0
37109,1.0
37110,0.8738701611576185
37111,1.0
37112,0.6383524523065747
37113,0.10110052841521677
37114,0.6924057324704078
37115,0.9973034848179572
37116,0.9995810033065079
38009,2.8585030786842935e-08
38010,3.995345310148224e-08
38014,1.0040298370483924e-08
38015,7.911176935770925e-09
38016,7.914039312773014e-09
38017,3.199034392942224e-08
38018,3.610571508438909e-09
38019,1.056601939275481e-08
38020,5.073623143836414e-07
38021,4.2786247878012773e-07
38022,5.83681502686062e-07
38023,3.393474842638966e-05
38024,6.048106629685801e-05
38025,8.994944497053847e-05
38026,0.00010703798186340041
38027,0.00012506854622451602
38028,0.0013798083152324336
38029,0.0029661894814535517
38030,0.008845273966979428
38031,0.007567261211552823
38032,0.00954815036465384
38033,0.02176659743525633
38034,0.042992486632450144
38035,0.18041042758406733
38036,0.07249750622115103
38037,0.05031832225174249
38038,0.05083179753909428
38039,0.05284948647474086
38040,0.04340146426434466
38041,0.12395139993069726
38042,0.08323719256953621
38043,0.03858366293197102
38044,0.05884097967516766
38045,0.06087554018659436
38046,0.04977890437822474
38047,0.03370923047005736
38048,0.0389207999782184
38049,0.03854988693659289
38050,0.034904964605083744
38051,0.028418148894775674
38052,0.023354881277951156
38053,0.02107816233648785
38054,0.04863747982564692
38055,0.07917282757249322
38056,0.16363024927208247
38081,0.26904845367383257
38082,0.5593418978922207
38098,0.1838595218869239
38099,0.7752005011455816
38100,0.05535011159665226
38101,0.9128127803615429
38102,1.0
38103,1.0
38104,1.0
38105,1.0
38106,1.0
38107,1.0
38108,1.0
38109,0.9523575494435601
38110,0.997464340860712
38111,0.9997953155412902
38112,0.9999999999999468
38113,1.0
38114,0.5622462506280466
38115,0.4071555040485424
38116,0.726533292813998
39008,1.008259864487826e-08
39009,7.813639735232414e-09
39010,6.0807325841238935e-09
39011,5.605545028153358e-09
39012,1.0578117048964941e-08
39013,6.0801444989877496e-09
39014,1.1056880744320097e-08
39015,1.3028710221796302e-08
39016,1.2189386278116388e-08
39017,3.415590810185165e-09
39018,9.122984701015469e-09
39019,8.368812309811346e-09
39020,1.6817217263209727e-07
39021,7.917440894011918e-07
39022,1.3805112659692753e-06
39023,1.1815876208798315e-05
39024,0.00027904296153125063
39025,0.00042514483823652416
39026,4.156722878834174e-05
39027,0.004702513166276789
39028,0.05768653939591584
39029,0.01173040037698403
39030,0.0018290300824174155
39031,0.019973575632714846
39032,0.06635754264107951
39033,0.29181593726653277
39034,0.26740923182732323
39035,0.07756020168456346
39036,0.06011208852251959
39037,0.031185381058010164
39038,0.01542910486811988
39039,0.04539216899598941
39040,0.04111306644875978
39041,0.062030401355197995
39042,0.08272370167695742
39043,0.1034469363513385
39044,0.06097063962328042
39045,0.050579395607441624
39046,0.03469171986240205
39047,0.03941030479245333
39048,0.03069976965946719
39049,0.034640330855081114
39050,0.029572905558369444
39051,0.032806236008801726
39052,0.03593981317791839
39053,0.0150069265294126
39054,0.03552770448816589
39055,0.04964513084575284
39056,0.04239500664545692
39057,0.11091772582716608
39058,0.09134077040914834
39080,0.04252947710901778
39081,0.19751588153996424
39082,0.9992596066311974
39094,0.9999999912755929
39095,1.0
39096,0.9999959653463453
39097,0.9992850395433199
39098,0.19420181267945236
39099,0.39642330338311327
39100,1.0
39101,0.930038578406181
39102,1.0
39103,1.0
39104,1.0
39105,0.9999998979239871
39106,0.9761896045209135
39107,0.32010998642133714
39108,0.06955486537825328
39109,0.21677454445866762
39110,0.9545552886852748
39111,0.984495481077314
39112,1.0
39113,1.0
39114,0.0845981351234758
39115,0.4828655662376109
40007,9.392398747642972e-09
40008,3.94307186901699e-09
40009,3.2398186355919734e-09
40010,8.211950675018898e-09
40011,4.024850219774834e-08
40012,1.5287513033257483e-08
40013,1.716727238143534e-08
40014,6.830545573599522e-09
40015,8.821060659691682e-09
40016,3.217613320227741e-08
40017,4.0041868043516615e-08
40018,1.1509368680329146e-08
40019,3.084581612355919e-08
40020,1.5727056268399764e-07
40021,9.091292350049685e-07
40022,1.6052790572373965e-06
40023,2.2231320757848394e-05
40024,0.00012275877014500391
40025,3.884191644820678e-05
40026,6.131019571276042e-05
40027,0.010636468346358452
40028,0.003720800500224608
40029,0.0025618481304598983
40030,0.00181372173524752
40031,0.01000627326935466
40032,0.2754571341890285
40033,0.30100608603008405
40034,0.4538068610748409
40035,0.1754952873819885
40036,0.13096549826327597
40037,0.025002974619160123
40038,0.026205408097169314
40039,0.0894282473441167
40040,0.09723278496747256
40041,0.03958517928083971
40042,0.04627421732435244
40043,0.05198436675175999
40044,0.07766137016189101
40045,0.05111611703118002
40046,0.026440426277070883
40047,0.05579798573282169
40048,0.04034307229400802
40049,0.04167947675939254
40050,0.03889693309435405
40051,0.03270992593712252
40052,0.04338169417202975
40053,0.017826891562554015
40054,0.03441875410210682
40055,0.04160501816235085
40056,0.04835474908926385
40057,0.04806629270523877
40058,0.06341696074862924
40059,0.04793516036825518
40060,0.07566099012596272
40061,0.11728250169575083
40062,0.3687256017087166
40063,0.27394004300247
40064,0.8906307920413729
40065,0.8138700502997895
40080,0.9675020464439303
40081,0.27824544126825546
40082,0.8535119817801609
40096,1.0
40097,0.999999999858795
40098,0.999999999999972
40099,1.0
40100,1.0
40101,0.9967283649039888
40102,1.0
40103,1.0
40104,0.9710984798372709
40105,0.202930700793846
40106,0.5821561898376517
40107,0.8133683838408695
40108,0.7443260054043763
40109,0.9227786429012066
40110,0.9999999999861086
40111,1.0
40112,1.0
40113,1.0
40114,0.9900423492739616
40115,0.6624375789493337
41006,4.433509448453776e-09
41007,3.733478304290827e-09
41008,2.9285707192627797e-09
41009,1.47939016592602e-09
41010,7.437339966109846e-09
41011,4.684700960488897e-09
41012,6.049500678173558e-09
41013,4.2667414046348995e-09
41014,1.0906626601858704e-08
41015,6.352169412693343e-08
41016,2.452231377958469e-07
41017,8.391784698247307e-07
41018,2.684451755330386e-07
41019,6.425249170494141e-07
41020,1.7680180767198905e-06
41021,5.740312363000655e-06
41022,1.4612699221427938e-05
41023,0.00011987368487753614
41024,7.416665585679993e-05
41025,2.107656216521203e-05
41026,9.305086891298053e-05
41027,0.0002725440710663607
41028,0.00012656971650637505
41029,0.00014256675663948393
41030,0.009557249963083714
41031,0.04099871575459002
41032,0.05669946801634351
41033,0.11397906908274191
41034,0.061985130820581436
41035,0.04865168547665388
41036,0.0936541502833298
41037,0.042429097077847366
